label,logit,pred,code_prefix
0.0,0.02291578,0,E2
0.0,0.0075026946,0,E2
0.0,0.2726372,0,E2
0.0,0.0044629765,0,E2
1.0,0.9987293,1,E2
1.0,0.9982521,1,E2
0.0,0.41996545,0,E2
0.0,0.08710183,0,E2
1.0,0.9599251,1,E2
1.0,0.5853905,1,E2
1.0,0.7776739,1,E2
1.0,0.9974412,1,E2
1.0,0.9458886,1,E2
0.0,0.18386501,0,E2
1.0,0.88217247,1,E2
0.0,0.0025649667,0,E2
1.0,0.6626388,1,E2
1.0,0.8455021,1,E2
0.0,0.0034430104,0,E2
1.0,0.99591464,1,E2
0.0,0.005743912,0,E2
0.0,0.17923333,0,E2
1.0,0.971339,1,E2
1.0,0.01643845,0,E2
0.0,0.021459138,0,E2
1.0,0.5677229,1,E2
1.0,0.99680495,1,E2
1.0,0.903041,1,E2
1.0,0.9984707,1,E2
0.0,0.0033631406,0,E2
1.0,0.9791271,1,E2
1.0,0.99874085,1,E2
0.0,0.43459094,0,E2
1.0,0.9988814,1,E2
1.0,0.16425636,0,E2
1.0,0.9955102,1,E2
1.0,0.97769475,1,E2
0.0,0.006588741,0,E2
0.0,0.17863533,0,E2
1.0,0.10055173,0,E2
1.0,0.9974226,1,E2
0.0,0.030012723,0,E2
0.0,0.121514685,0,E2
0.0,0.24452306,0,E2
0.0,0.0349184,0,E2
1.0,0.99658704,1,E2
0.0,0.92249364,1,E2
0.0,0.0029250556,0,E2
1.0,0.995804,1,E2
1.0,0.99772996,1,E2
1.0,0.9901689,1,E2
0.0,0.06756063,0,E2
0.0,0.0070858127,0,E2
0.0,0.004413747,0,E2
1.0,0.11170738,0,E2
1.0,0.99220055,1,E2
1.0,0.9981509,1,E2
1.0,0.98972917,1,E2
1.0,0.96753746,1,E2
1.0,0.9419113,1,E2
1.0,0.9954177,1,E2
1.0,0.67885625,1,E2
1.0,0.18665056,0,E2
1.0,0.95917964,1,E2
1.0,0.9984653,1,E2
1.0,0.6416038,1,E2
0.0,0.0033964913,0,E2
0.0,0.0049099624,0,E2
1.0,0.98146045,1,E2
0.0,0.0020814985,0,E2
1.0,0.90232956,1,E2
1.0,0.94461745,1,E2
0.0,0.0015130888,0,E2
1.0,0.0105704935,0,E2
1.0,0.99583375,1,E2
0.0,0.8254213,1,E2
1.0,0.9847644,1,E2
0.0,0.049813077,0,E2
1.0,0.9910114,1,E2
0.0,0.07508045,0,E2
1.0,0.99062026,1,E2
1.0,0.9936092,1,E2
0.0,0.9640447,1,E2
0.0,0.037096266,0,E2
1.0,0.91999084,1,E2
0.0,0.03177169,0,E2
1.0,0.8431422,1,E2
1.0,0.99571604,1,E2
1.0,0.9950837,1,E2
1.0,0.58265096,1,E2
0.0,0.033219405,0,E2
1.0,0.99857426,1,E2
1.0,0.9622989,1,E2
0.0,0.009096381,0,E2
0.0,0.037617385,0,E2
0.0,0.009608803,0,E2
1.0,0.9976472,1,E2
0.0,0.008496507,0,E2
0.0,0.993842,1,E2
1.0,0.99828327,1,E2
0.0,0.008849421,0,E2
1.0,0.31361344,0,E2
0.0,0.2020262,0,E2
1.0,0.16665728,0,E2
1.0,0.5208061,1,E2
0.0,0.008094645,0,E2
0.0,0.003034247,0,E2
0.0,0.97787386,1,E2
1.0,0.99871635,1,E2
0.0,0.014100224,0,E2
0.0,0.017696444,0,E2
0.0,0.009215224,0,E2
0.0,0.031124838,0,E2
1.0,0.0600367,0,E2
0.0,0.013002443,0,E2
0.0,0.30403987,0,E2
1.0,0.99462575,1,E2
0.0,0.5916413,1,E2
0.0,0.0045667724,0,E2
1.0,0.9973654,1,E2
1.0,0.9973047,1,E2
1.0,0.99602723,1,E2
0.0,0.0035178158,0,E2
1.0,0.78025246,1,E2
1.0,0.019380374,0,E2
1.0,0.9517641,1,E2
1.0,0.9934895,1,E2
0.0,0.041280236,0,E2
0.0,0.33431137,0,E2
0.0,0.006816661,0,E2
1.0,0.9985765,1,E2
0.0,0.0070875403,0,E2
0.0,0.012669822,0,E2
1.0,0.01142718,0,E2
0.0,0.009192204,0,E2
0.0,0.98872745,1,E2
1.0,0.9930468,1,E2
0.0,0.027947674,0,E2
1.0,0.3063711,0,E2
0.0,0.99214184,1,E2
0.0,0.07715706,0,E2
0.0,0.016103122,0,E2
0.0,0.9936708,1,E2
1.0,0.9965468,1,E2
0.0,0.029872166,0,E2
1.0,0.9912074,1,E2
1.0,0.9936841,1,E2
1.0,0.9986671,1,E2
0.0,0.78972745,1,E2
0.0,0.002843714,0,E2
0.0,0.0019154497,0,E2
1.0,0.9978544,1,E2
1.0,0.99885774,1,E2
1.0,0.9700266,1,E2
0.0,0.025711993,0,E2
1.0,0.9532649,1,E2
0.0,0.0020441534,0,E2
0.0,0.69835544,1,E2
1.0,0.8687025,1,E2
1.0,0.9985275,1,E2
1.0,0.99441105,1,E2
0.0,0.06920428,0,E2
0.0,0.007100996,0,E2
0.0,0.08285845,0,E2
0.0,0.06381856,0,E2
1.0,0.9019759,1,E2
0.0,0.0049847947,0,E2
0.0,0.04262947,0,E2
1.0,0.98871887,1,E2
0.0,0.6393658,1,E2
1.0,0.99562824,1,E2
0.0,0.50234705,1,E2
1.0,0.9985879,1,E2
1.0,0.9507493,1,E2
1.0,0.85658383,1,E2
1.0,0.05781622,0,E2
0.0,0.13334927,0,E2
1.0,0.98021597,1,E2
1.0,0.14323425,0,E2
0.0,0.9291937,1,E2
1.0,0.5187481,1,E2
0.0,0.03093049,0,E2
1.0,0.99449414,1,E2
1.0,0.9941759,1,E2
0.0,0.0116649,0,E2
1.0,0.36352903,0,E2
1.0,0.99573344,1,E2
1.0,0.9978815,1,E2
0.0,0.0028727532,0,E2
1.0,0.9598773,1,E2
1.0,0.94144094,1,E2
1.0,0.9592543,1,E2
0.0,0.057255544,0,E2
1.0,0.9187061,1,E2
1.0,0.9966503,1,E2
0.0,0.95933723,1,E2
0.0,0.007961088,0,E2
0.0,0.009537946,0,E2
0.0,0.22716747,0,E2
1.0,0.9985794,1,E2
0.0,0.4543964,0,E2
1.0,0.7405785,1,E2
1.0,0.5982625,1,E2
1.0,0.99791473,1,E2
0.0,0.013394355,0,E2
1.0,0.995877,1,E2
1.0,0.99421114,1,E2
1.0,0.99299437,1,E2
1.0,0.99211454,1,E2
0.0,0.03591276,0,E2
0.0,0.006373326,0,E2
0.0,0.0072722794,0,E2
1.0,0.9948214,1,E2
1.0,0.10559467,0,E2
0.0,0.13102546,0,E2
1.0,0.9918046,1,E2
1.0,0.99278027,1,E2
1.0,0.9815068,1,E2
0.0,0.012568014,0,E2
1.0,0.77463466,1,E2
1.0,0.84049445,1,E2
0.0,0.24914208,0,E2
0.0,0.06861319,0,E2
1.0,0.9739804,1,E2
0.0,0.0053036,0,E2
1.0,0.95067924,1,E2
1.0,0.98978466,1,E2
1.0,0.86487985,1,E2
1.0,0.9986028,1,E2
1.0,0.75884634,1,E2
1.0,0.9981481,1,E2
0.0,0.00979812,0,E2
0.0,0.0049148137,0,E2
1.0,0.884557,1,E2
1.0,0.99794215,1,E2
1.0,0.97705895,1,E2
1.0,0.9084623,1,E2
0.0,0.05232031,0,E2
0.0,0.02257431,0,E2
0.0,0.8276665,1,E2
0.0,0.07113962,0,E2
0.0,0.007326325,0,E2
0.0,0.0034607353,0,E2
1.0,0.99770206,1,E2
1.0,0.9844028,1,E2
0.0,0.03229032,0,E2
0.0,0.066016845,0,E2
0.0,0.02430367,0,E2
0.0,0.017435614,0,E2
1.0,0.24439016,0,E2
1.0,0.8766009,1,E2
1.0,0.9867389,1,E2
1.0,0.9723901,1,E2
0.0,0.0153993,0,E2
0.0,0.049609017,0,E2
0.0,0.0045201397,0,E2
1.0,0.95802927,1,E2
0.0,0.0014354343,0,E2
0.0,0.74800295,1,E2
0.0,0.0026311483,0,E2
1.0,0.96288013,1,E2
1.0,0.10132524,0,E2
1.0,0.99859565,1,E2
0.0,0.013572998,0,E2
1.0,0.99336255,1,E2
1.0,0.29989395,0,E2
0.0,0.0062701018,0,E2
1.0,0.8333867,1,E2
1.0,0.9977889,1,E2
0.0,0.0042114384,0,E2
0.0,0.13915464,0,E2
0.0,0.09325785,0,E2
0.0,0.011233136,0,E2
1.0,0.9290747,1,E2
1.0,0.8830941,1,E2
1.0,0.9916304,1,E2
0.0,0.07828115,0,E2
1.0,0.9943915,1,E2
1.0,0.29340634,0,E2
1.0,0.8395131,1,E2
1.0,0.024132667,0,E2
0.0,0.0072049396,0,E2
0.0,0.3004783,0,E2
0.0,0.09295549,0,E2
1.0,0.6295556,1,E2
1.0,0.98483723,1,E2
1.0,0.9785135,1,E2
1.0,0.9659078,1,E2
0.0,0.010545074,0,E2
0.0,0.103127636,0,E2
0.0,0.016230479,0,E2
1.0,0.995233,1,E2
0.0,0.016308382,0,E2
0.0,0.0010848689,0,E2
1.0,0.99811673,1,E2
1.0,0.9984308,1,E2
1.0,0.9794489,1,E2
0.0,0.6368252,1,E2
1.0,0.59086347,1,E2
1.0,0.22750688,0,E2
1.0,0.7680041,1,E2
0.0,0.030650064,0,E2
1.0,0.9967449,1,E2
0.0,0.50304985,1,E2
0.0,0.02863334,0,E2
0.0,0.08971135,0,E2
1.0,0.91182256,1,E2
1.0,0.9983853,1,E2
0.0,0.007814251,0,E2
0.0,0.9350434,1,E2
0.0,0.004561415,0,E2
1.0,0.08353695,0,E2
0.0,0.06713729,0,E2
0.0,0.013276117,0,E2
1.0,0.02362299,0,E2
0.0,0.0041802344,0,E2
1.0,0.024259968,0,E2
1.0,0.9948277,1,E2
0.0,0.0527755,0,E2
1.0,0.9231553,1,E2
0.0,0.016414823,0,E2
1.0,0.9624988,1,E2
0.0,0.010047246,0,E2
1.0,0.97071147,1,E2
0.0,0.018963164,0,E2
0.0,0.055659153,0,E2
1.0,0.5582386,1,E2
0.0,0.02670637,0,E2
0.0,0.50816983,1,E2
1.0,0.98494315,1,E2
1.0,0.8717955,1,E2
0.0,0.9915029,1,E2
1.0,0.015997065,0,E2
1.0,0.9251446,1,E2
0.0,0.7355647,1,E2
1.0,0.79240793,1,E2
0.0,0.0032307967,0,E2
0.0,0.066928715,0,E2
0.0,0.00885208,0,E2
1.0,0.9800299,1,E2
0.0,0.013635476,0,E2
1.0,0.90863055,1,E2
0.0,0.0466571,0,E2
1.0,0.9971168,1,E2
0.0,0.013575322,0,E2
1.0,0.9878521,1,E2
1.0,0.9988133,1,E2
1.0,0.80081934,1,E2
1.0,0.97865933,1,E2
1.0,0.9940194,1,E2
0.0,0.2618746,0,E2
1.0,0.97863334,1,E2
0.0,0.004822375,0,E2
0.0,0.0023083198,0,E2
1.0,0.990533,1,E2
1.0,0.9953963,1,E2
0.0,0.003978642,0,E2
1.0,0.2462867,0,E2
0.0,0.12054392,0,E2
0.0,0.0034461976,0,E2
0.0,0.034597933,0,E2
0.0,0.0036465726,0,E2
0.0,0.07269914,0,E2
0.0,0.66369265,1,E2
1.0,0.9984894,1,E2
1.0,0.26459968,0,E2
1.0,0.7849438,1,E2
1.0,0.9914982,1,E2
1.0,0.99189115,1,E2
0.0,0.009915631,0,E2
0.0,0.086347155,0,E2
1.0,0.7294592,1,E2
0.0,0.020430129,0,E2
0.0,0.106091596,0,E2
1.0,0.08124432,0,E2
0.0,0.99242204,1,E2
0.0,0.0050800685,0,E2
0.0,0.13576332,0,E2
0.0,0.009853694,0,E2
1.0,0.99454653,1,E2
0.0,0.002901241,0,E2
0.0,0.0051670987,0,E2
1.0,0.99381834,1,E2
1.0,0.9158937,1,E2
0.0,0.0018445881,0,E2
0.0,0.0037779126,0,E2
1.0,0.94695145,1,E2
0.0,0.006415753,0,E2
1.0,0.98722494,1,E2
1.0,0.19567397,0,E2
1.0,0.7809335,1,E2
0.0,0.3837218,0,E2
0.0,0.015947556,0,E2
0.0,0.2917995,0,E2
1.0,0.9882664,1,E2
1.0,0.96412545,1,E2
0.0,0.034145884,0,E2
0.0,0.0076566846,0,E2
1.0,0.9910926,1,E2
0.0,0.008802613,0,E2
1.0,0.9973074,1,E2
0.0,0.4859684,0,E2
1.0,0.9964307,1,E2
1.0,0.9235535,1,E2
0.0,0.05216846,0,E2
1.0,0.9988588,1,E2
1.0,0.021391984,0,E2
1.0,0.70526665,1,E2
1.0,0.99713933,1,E2
1.0,0.9984451,1,E2
1.0,0.78256774,1,E2
0.0,0.018029492,0,E2
0.0,0.0037998196,0,E2
